antecedents,consequents,support,confidence,lift
Football,Resistance Bands Pro,0.002261904761904762,0.09178743961352656,3.4267310789049916
Desk Organizer,Notebook Set,0.002261904761904762,0.09178743961352656,3.4267310789049916
Smart Watch Pro,Webcam,0.002261904761904762,0.08597285067873303,3.4226158564045375
Webcam,Smart Watch Pro,0.002261904761904762,0.0900473933649289,3.422615856404537
Hair Dryer Pro,Lipstick,0.002261904761904762,0.0867579908675799,3.4214418933693485
Lipstick,Hair Dryer Pro,0.002261904761904762,0.0892018779342723,3.4214418933693485
Wireless Earbuds Pro,Webcam Pro,0.0020238095238095236,0.0805687203791469,3.4180669251759292
Webcam Pro,Wireless Earbuds Pro,0.0020238095238095236,0.08585858585858584,3.4180669251759292
Face Wash,Trimmer,0.002380952380952381,0.08658008658008659,3.414425949637218
Trimmer,Face Wash,0.002380952380952381,0.09389671361502348,3.4144259496372174
Dumbbell Set,Gym Bag Pro,0.002142857142857143,0.09836065573770492,3.414171521474055
Gym Bag Pro,Dumbbell Set,0.002142857142857143,0.0743801652892562,3.414171521474055
USB-C Cable Pro,Mechanical Keyboard,0.0020238095238095236,0.08900523560209424,3.4138994477515596
Mechanical Keyboard,USB-C Cable Pro,0.0020238095238095236,0.0776255707762557,3.4138994477515596
Cycling Gloves,Water Bottle Pro,0.002142857142857143,0.08695652173913043,3.4132466477041854
Water Bottle Pro,Cycling Gloves,0.002142857142857143,0.08411214953271029,3.4132466477041854
Yoga Mat Pro,Gym Bag,0.002142857142857143,0.08411214953271029,3.4132466477041854
Gym Bag,Yoga Mat Pro,0.002142857142857143,0.08695652173913043,3.4132466477041854
Ceramic Mug Set,LED Desk Lamp,0.0019047619047619048,0.07920792079207921,3.412033511043412
LED Desk Lamp,Ceramic Mug Set,0.0019047619047619048,0.08205128205128205,3.412033511043412
Formal Shirt,Analog Watch Pro,0.002261904761904762,0.084070796460177,3.4115685520071826
Analog Watch Pro,Formal Shirt,0.002261904761904762,0.09178743961352656,3.411568552007182
Resistance Bands Pro,Fitness Tracker,0.002380952380952381,0.0888888888888889,3.409436834094369
Fitness Tracker,Resistance Bands Pro,0.002380952380952381,0.09132420091324202,3.409436834094369
Face Mask Pack,Moisturizer Pro,0.0020238095238095236,0.08947368421052632,3.4008097165991904
Moisturizer Pro,Face Mask Pack,0.0020238095238095236,0.07692307692307691,3.40080971659919
Skipping Rope Pro,Football,0.0019047619047619048,0.08376963350785341,3.3993474466955007
Football,Skipping Rope Pro,0.0019047619047619048,0.07729468599033816,3.3993474466955003
Non-stick Pan Pro,Knife Set Pro,0.0020238095238095236,0.0845771144278607,3.39927158466043
Knife Set Pro,Non-stick Pan Pro,0.0020238095238095236,0.08133971291866028,3.39927158466043
Bluetooth Speaker Pro,Laptop Stand,0.002142857142857143,0.08333333333333334,3.3980582524271847
Laptop Stand,Bluetooth Speaker Pro,0.002142857142857143,0.08737864077669903,3.3980582524271847
Planner Diary,Sticky Notes Pro,0.0020238095238095236,0.08808290155440414,3.3940200598944714
Sticky Notes Pro,Planner Diary,0.0020238095238095236,0.07798165137614678,3.394020059894471
Notebook Set,Desk Organizer Pro,0.0020238095238095236,0.07555555555555556,3.393939393939394
Desk Organizer Pro,Notebook Set,0.0020238095238095236,0.09090909090909091,3.393939393939394
Running Shoes,Backpack Pro,0.0020238095238095236,0.09289617486338797,3.3927298645759083
Backpack Pro,Running Shoes,0.0020238095238095236,0.07391304347826086,3.3927298645759083
Face Wash,Lipstick Pro,0.002261904761904762,0.08225108225108226,3.3868092691622107
Lipstick Pro,Face Wash,0.002261904761904762,0.09313725490196079,3.3868092691622103
Electric Kettle,Cushion Cover Set,0.0020238095238095236,0.08133971291866028,3.3824435075086456
Cushion Cover Set,Electric Kettle,0.0020238095238095236,0.08415841584158415,3.382443507508645
Fitness Tracker Pro,Cycling Gloves Pro,0.002261904761904762,0.08050847457627118,3.3813559322033897
Cycling Gloves Pro,Fitness Tracker Pro,0.002261904761904762,0.095,3.3813559322033897
Lipstick,Moisturizer,0.002142857142857143,0.08450704225352114,3.3802816901408455
Moisturizer,Lipstick,0.002142857142857143,0.08571428571428572,3.3802816901408455
Wall Clock,LED Desk Lamp,0.0019047619047619048,0.0784313725490196,3.378582202111614
LED Desk Lamp,Wall Clock,0.0019047619047619048,0.08205128205128205,3.378582202111614
Water Bottle,Resistance Bands Pro,0.002142857142857143,0.09045226130653268,3.3768844221105536
Resistance Bands Pro,Water Bottle,0.002142857142857143,0.08,3.376884422110553
Trimmer Pro,Perfume Pro,0.002261904761904762,0.08755760368663594,3.373779224622669
Perfume Pro,Trimmer Pro,0.002261904761904762,0.08715596330275228,3.373779224622669
Wireless Earbuds Pro,Phone Case Pro,0.002142857142857143,0.08530805687203791,3.3642613977705094
Phone Case Pro,Wireless Earbuds Pro,0.002142857142857143,0.08450704225352114,3.3642613977705094
Analog Watch,Formal Shirt,0.002261904761904762,0.09047619047619047,3.3628318584070795
Formal Shirt,Analog Watch,0.002261904761904762,0.084070796460177,3.3628318584070795
Skipping Rope,Resistance Bands,0.002261904761904762,0.08444444444444445,3.361769352290679
Resistance Bands,Skipping Rope,0.002261904761904762,0.0900473933649289,3.361769352290679
Formal Shirt,Leather Wallet,0.0019047619047619048,0.07079646017699115,3.35983200839958
Leather Wallet,Formal Shirt,0.0019047619047619048,0.0903954802259887,3.35983200839958
Body Lotion Pro,Perfume Pro,0.0020238095238095236,0.08717948717948718,3.3592095977417076
Perfume Pro,Body Lotion Pro,0.0020238095238095236,0.07798165137614678,3.359209597741707
Gym Bag Pro,Foam Roller,0.0025,0.08677685950413223,3.359104238869635
Foam Roller,Gym Bag Pro,0.0025,0.0967741935483871,3.3591042388696346
Trimmer Pro,Shampoo,0.0017857142857142857,0.06912442396313363,3.3563304120827895
Shampoo,Trimmer Pro,0.0017857142857142857,0.08670520231213873,3.3563304120827895
Planner Diary Pro,Desk Organizer Pro,0.002142857142857143,0.07468879668049794,3.355004770674774
Desk Organizer Pro,Planner Diary Pro,0.002142857142857143,0.09625668449197862,3.3550047706747734
Analog Watch,Cotton T-Shirt,0.0017857142857142857,0.07142857142857142,3.35195530726257
Cotton T-Shirt,Analog Watch,0.0017857142857142857,0.08379888268156424,3.3519553072625694
Face Wash Pro,Face Mask Pack,0.0017857142857142857,0.07575757575757575,3.3492822966507174
Face Mask Pack,Face Wash Pro,0.0017857142857142857,0.07894736842105263,3.3492822966507174
Yoga Mat,Cycling Gloves,0.0020238095238095236,0.08252427184466019,3.348811031377515
Cycling Gloves,Yoga Mat,0.0020238095238095236,0.08212560386473429,3.348811031377515
Perfume Pro,Hair Dryer Pro,0.002261904761904762,0.08715596330275228,3.342968455448033
Hair Dryer Pro,Perfume Pro,0.002261904761904762,0.0867579908675799,3.342968455448033
Sunglasses Pro,Leather Wallet Pro,0.0020238095238095236,0.08542713567839195,3.3376183241790347
Leather Wallet Pro,Sunglasses Pro,0.0020238095238095236,0.07906976744186046,3.3376183241790347
Cotton T-Shirt,Denim Jacket Pro,0.0019047619047619048,0.0893854748603352,3.337057728119181
Denim Jacket Pro,Cotton T-Shirt,0.0019047619047619048,0.07111111111111111,3.3370577281191807
Planner Diary Pro,Bookmark Set Pro,0.002380952380952381,0.08298755186721993,3.335384859735155
Bookmark Set Pro,Planner Diary Pro,0.002380952380952381,0.09569377990430622,3.3353848597351545
Fitness Tracker,Gym Bag,0.002142857142857143,0.08219178082191782,3.335318642048839
Gym Bag,Fitness Tracker,0.002142857142857143,0.08695652173913043,3.3353186420488385
Webcam Pro,Mechanical Keyboard Pro,0.002142857142857143,0.09090909090909091,3.3346566097657804
Mechanical Keyboard Pro,Webcam Pro,0.002142857142857143,0.07860262008733625,3.33465660976578
Shampoo,Lipstick Pro,0.0016666666666666668,0.0809248554913295,3.3321999319959206
Lipstick Pro,Shampoo,0.0016666666666666668,0.06862745098039216,3.33219993199592
Laptop Stand Pro,Wireless Earbuds,0.0020238095238095236,0.07727272727272727,3.3286713286713283
Wireless Earbuds,Laptop Stand Pro,0.0020238095238095236,0.08717948717948718,3.3286713286713283
Sunglasses Pro,Sunglasses,0.0019047619047619048,0.08040201005025126,3.3269797262172935
Sunglasses,Sunglasses Pro,0.0019047619047619048,0.07881773399014778,3.3269797262172935
Water Bottle Pro,Fitness Tracker Pro,0.002380952380952381,0.09345794392523366,3.326469190559164
Fitness Tracker Pro,Water Bottle Pro,0.002380952380952381,0.0847457627118644,3.3264691905591635
Analog Watch Pro,Running Shoes,0.0017857142857142857,0.07246376811594203,3.3262057495842243
Running Shoes,Analog Watch Pro,0.0017857142857142857,0.08196721311475409,3.326205749584224
Face Mask Pack,Shampoo,0.0015476190476190477,0.06842105263157895,3.3221782780651052
Shampoo,Face Mask Pack,0.0015476190476190477,0.07514450867052024,3.3221782780651052
Face Wash,Hair Dryer Pro,0.002380952380952381,0.08658008658008659,3.320880033208801
Hair Dryer Pro,Face Wash,0.002380952380952381,0.09132420091324202,3.3208800332088004
Backpack,Backpack Pro,0.002142857142857143,0.09090909090909091,3.3201581027667983
Backpack Pro,Backpack,0.002142857142857143,0.0782608695652174,3.3201581027667983
Electric Kettle,Air Fryer,0.0020238095238095236,0.08133971291866028,3.31676499279974
Air Fryer,Electric Kettle,0.0020238095238095236,0.08252427184466019,3.3167649927997394
Backpack,Winter Hoodie,0.0017857142857142857,0.07575757575757575,3.314393939393939
Winter Hoodie,Backpack,0.0017857142857142857,0.078125,3.314393939393939
Art Supplies Kit Pro,Desk Organizer Pro,0.0016666666666666668,0.0736842105263158,3.309878975513651
Desk Organizer Pro,Art Supplies Kit Pro,0.0016666666666666668,0.07486631016042782,3.309878975513651
Foam Roller,Water Bottle,0.0020238095238095236,0.07834101382488479,3.3068568649700114
Denim Jacket,Sunglasses Pro,0.0020238095238095236,0.07834101382488479,3.3068568649700114
Sunglasses Pro,Denim Jacket,0.0020238095238095236,0.08542713567839195,3.306856864970011
Water Bottle,Foam Roller,0.0020238095238095236,0.08542713567839195,3.306856864970011
Analog Watch,Backpack Pro,0.002261904761904762,0.09047619047619047,3.3043478260869565
Backpack Pro,Analog Watch,0.002261904761904762,0.08260869565217391,3.304347826086956
Air Fryer Pro,Storage Boxes Pro,0.002380952380952381,0.0888888888888889,3.303834808259588
Storage Boxes Pro,Air Fryer Pro,0.002380952380952381,0.08849557522123895,3.303834808259588
USB-C Cable Pro,Phone Case Pro,0.0019047619047619048,0.08376963350785341,3.303591180591402
Phone Case Pro,USB-C Cable Pro,0.0019047619047619048,0.07511737089201878,3.3035911805914018
Foam Roller Pro,Fitness Tracker,0.002142857142857143,0.0861244019138756,3.303401717244544
Fitness Tracker,Foam Roller Pro,0.002142857142857143,0.08219178082191782,3.303401717244544
Ceramic Mug Set Pro,Wall Clock,0.0017857142857142857,0.08021390374331551,3.302925448254168
Wall Clock,Ceramic Mug Set Pro,0.0017857142857142857,0.07352941176470588,3.302925448254168
Denim Jacket,Cotton T-Shirt Pro,0.002142857142857143,0.08294930875576037,3.3022473627885645
Cotton T-Shirt Pro,Denim Jacket,0.002142857142857143,0.08530805687203791,3.302247362788564
Power Bank,Smart Watch Pro,0.0025,0.08677685950413223,3.2983059721027637
Smart Watch Pro,Power Bank,0.0025,0.09502262443438914,3.298305972102763
Formal Shirt,Sunglasses,0.002142857142857143,0.07964601769911506,3.295697284101313
Sunglasses,Formal Shirt,0.002142857142857143,0.08866995073891626,3.2956972841013124
Wall Clock,Storage Boxes,0.0019047619047619048,0.0784313725490196,3.294117647058824
Storage Boxes,Wall Clock,0.0019047619047619048,0.08,3.294117647058824
Wireless Mouse Pro,Mechanical Keyboard,0.0020238095238095236,0.08585858585858584,3.29320603293206
Mechanical Keyboard,Wireless Mouse Pro,0.0020238095238095236,0.0776255707762557,3.29320603293206
Face Wash Pro,Hair Dryer Pro,0.0020238095238095236,0.08585858585858584,3.29320603293206
Hair Dryer Pro,Face Wash Pro,0.0020238095238095236,0.0776255707762557,3.29320603293206
Skipping Rope Pro,Water Bottle Pro,0.0019047619047619048,0.08376963350785341,3.288153838626022
Water Bottle Pro,Skipping Rope Pro,0.0019047619047619048,0.07476635514018692,3.288153838626022
Yoga Mat,Resistance Bands,0.0020238095238095236,0.08252427184466019,3.285326462062301
Resistance Bands,Yoga Mat,0.0020238095238095236,0.0805687203791469,3.285326462062301
Leather Wallet,Denim Jacket,0.0017857142857142857,0.0847457627118644,3.2804811372334606
Denim Jacket,Leather Wallet,0.0017857142857142857,0.06912442396313363,3.2804811372334606
Storage Boxes,Electric Kettle Pro,0.0019047619047619048,0.08,3.278048780487805
Electric Kettle Pro,Storage Boxes,0.0019047619047619048,0.07804878048780488,3.278048780487805
Planner Diary Pro,Art Supplies Kit,0.002380952380952381,0.08298755186721993,3.272748524341068
Art Supplies Kit,Planner Diary Pro,0.002380952380952381,0.09389671361502348,3.2727485243410674
Fitness Tracker,Resistance Bands,0.002142857142857143,0.08219178082191782,3.2720898526261117
Resistance Bands,Fitness Tracker,0.002142857142857143,0.08530805687203791,3.2720898526261113
Resistance Bands Pro,Dumbbell Set Pro,0.002261904761904762,0.08444444444444445,3.2688172043010755
Dumbbell Set Pro,Resistance Bands Pro,0.002261904761904762,0.08755760368663594,3.2688172043010755
Skipping Rope,Foam Roller,0.002261904761904762,0.08444444444444445,3.2688172043010755
Foam Roller,Skipping Rope,0.002261904761904762,0.08755760368663594,3.2688172043010755
Fiction Novel Pro,Bookmark Set,0.0017857142857142857,0.078125,3.2649253731343286
Bookmark Set,Fiction Novel Pro,0.0017857142857142857,0.0746268656716418,3.2649253731343286
Bedsheet Set Pro,Non-stick Pan Pro,0.0019047619047619048,0.07804878048780488,3.2617400800873684
Non-stick Pan Pro,Bedsheet Set Pro,0.0019047619047619048,0.07960199004975124,3.261740080087368
Perfume,Face Mask Pack,0.0019047619047619048,0.07373271889400922,3.2597623089983023
Face Mask Pack,Perfume,0.0019047619047619048,0.08421052631578947,3.2597623089983023
Bookmark Set,Sticky Notes Pro,0.0020238095238095236,0.0845771144278607,3.2589346843762836
Sticky Notes Pro,Bookmark Set,0.0020238095238095236,0.07798165137614678,3.2589346843762836
Puzzle Book Pro,Sticky Notes,0.0020238095238095236,0.07834101382488479,3.257745129351645
Sticky Notes,Puzzle Book Pro,0.0020238095238095236,0.08415841584158415,3.2577451293516444
Laptop Stand Pro,Webcam,0.002142857142857143,0.08181818181818182,3.2572167169323567
Webcam,Laptop Stand Pro,0.002142857142857143,0.08530805687203791,3.2572167169323563
Denim Jacket,Formal Shirt,0.002261904761904762,0.08755760368663594,3.25435341136169
Formal Shirt,Denim Jacket,0.002261904761904762,0.084070796460177,3.25435341136169
Gym Bag,Resistance Bands Pro,0.002142857142857143,0.08695652173913043,3.246376811594203
Resistance Bands Pro,Gym Bag,0.002142857142857143,0.08,3.246376811594203
Cycling Gloves,Cycling Gloves Pro,0.0019047619047619048,0.07729468599033816,3.246376811594203
Cycling Gloves Pro,Cycling Gloves,0.0019047619047619048,0.08,3.246376811594203
Face Wash,Lipstick,0.002261904761904762,0.08225108225108226,3.2437046521553565
Lipstick,Face Wash,0.002261904761904762,0.0892018779342723,3.243704652155356
Fiction Novel,Puzzle Book Pro,0.0020238095238095236,0.08374384236453201,3.241697123788336
Puzzle Book Pro,Fiction Novel,0.0020238095238095236,0.07834101382488479,3.241697123788336
Sunscreen Pro,Lipstick,0.002142857142857143,0.08219178082191782,3.2413660042446466
Lipstick,Sunscreen Pro,0.002142857142857143,0.08450704225352114,3.2413660042446466
LED Desk Lamp,Storage Boxes Pro,0.0020238095238095236,0.08717948717948718,3.240299523485364
Storage Boxes Pro,LED Desk Lamp,0.0020238095238095236,0.07522123893805309,3.2402995234853638
Phone Case Pro,Wireless Earbuds,0.0019047619047619048,0.07511737089201878,3.2358252076561937
Wireless Earbuds,Phone Case Pro,0.0019047619047619048,0.08205128205128205,3.2358252076561937
Backpack Pro,Winter Hoodie,0.0020238095238095236,0.07391304347826086,3.2336956521739126
Winter Hoodie,Backpack Pro,0.0020238095238095236,0.08854166666666666,3.2336956521739126
Sunscreen,Face Mask Pack Pro,0.0019047619047619048,0.08121827411167512,3.2333341352515212
Face Mask Pack Pro,Sunscreen,0.0019047619047619048,0.07582938388625592,3.2333341352515212
Fiction Novel Pro,Fiction Novel,0.0017857142857142857,0.078125,3.2327586206896552
Fiction Novel,Fiction Novel Pro,0.0017857142857142857,0.07389162561576354,3.232758620689655
Sunglasses Pro,Formal Shirt Pro,0.0019047619047619048,0.08040201005025126,3.2314683465172753
Formal Shirt Pro,Sunglasses Pro,0.0019047619047619048,0.07655502392344497,3.2314683465172753
Water Bottle,Foam Roller Pro,0.0019047619047619048,0.08040201005025126,3.2314683465172753
Foam Roller Pro,Water Bottle,0.0019047619047619048,0.07655502392344497,3.2314683465172753
Storage Boxes,LED Desk Lamp,0.0017857142857142857,0.075,3.2307692307692304
LED Desk Lamp,Storage Boxes,0.0017857142857142857,0.07692307692307691,3.2307692307692304
Wireless Mouse,USB-C Cable,0.0020238095238095236,0.08095238095238094,3.2227488151658763
USB-C Cable,Wireless Mouse,0.0020238095238095236,0.0805687203791469,3.222748815165876
Phone Case,Mechanical Keyboard Pro,0.002142857142857143,0.0878048780487805,3.2207902865054856
Mechanical Keyboard Pro,Phone Case,0.002142857142857143,0.07860262008733625,3.220790286505485
Webcam,Webcam Pro,0.0019047619047619048,0.07582938388625592,3.217004164871463
Webcam Pro,Webcam,0.0019047619047619048,0.0808080808080808,3.217004164871463
Storage Boxes,Knife Set Pro,0.0019047619047619048,0.08,3.215311004784689
Knife Set Pro,Storage Boxes,0.0019047619047619048,0.07655502392344497,3.215311004784689
Bedsheet Set,Non-stick Pan,0.0017857142857142857,0.07575757575757575,3.2139577594123043
Non-stick Pan,Bedsheet Set,0.0017857142857142857,0.07575757575757575,3.2139577594123043
Fountain Pen,Puzzle Book Pro,0.002142857142857143,0.08294930875576037,3.21094098409395
Puzzle Book Pro,Fountain Pen,0.002142857142857143,0.08294930875576037,3.21094098409395
Planner Diary,Art Supplies Kit Pro,0.0016666666666666668,0.07253886010362695,3.2069811835287707
Art Supplies Kit Pro,Planner Diary,0.0016666666666666668,0.0736842105263158,3.2069811835287703
LED Desk Lamp Pro,Cushion Cover Set Pro,0.0019047619047619048,0.07476635514018692,3.204272363150868
Cushion Cover Set Pro,LED Desk Lamp Pro,0.0019047619047619048,0.08163265306122448,3.2042723631508676
Body Lotion,Face Mask Pack,0.0019047619047619048,0.07239819004524886,3.2007620862110024
Face Mask Pack,Body Lotion,0.0019047619047619048,0.08421052631578947,3.2007620862110024
Analog Watch,Running Shoes Pro,0.0019047619047619048,0.07619047619047618,3.1999999999999997
Running Shoes Pro,Analog Watch,0.0019047619047619048,0.08,3.1999999999999997
Sketch Pens,Notebook Set Pro,0.0017857142857142857,0.07425742574257425,3.1987814166031985
Notebook Set Pro,Sketch Pens,0.0017857142857142857,0.07692307692307691,3.1987814166031985
Storage Boxes Pro,Bedsheet Set,0.0020238095238095236,0.07522123893805309,3.1912040761598277
Bedsheet Set,Storage Boxes Pro,0.0020238095238095236,0.08585858585858584,3.1912040761598277
Gym Bag Pro,Football,0.002261904761904762,0.07851239669421488,3.1860103006348064
Gym Bag Pro,Cycling Gloves,0.002261904761904762,0.07851239669421488,3.1860103006348064
Gym Bag Pro,Gym Bag,0.002261904761904762,0.07851239669421488,3.1860103006348064
Gym Bag,Gym Bag Pro,0.002261904761904762,0.09178743961352656,3.1860103006348064
Football,Gym Bag Pro,0.002261904761904762,0.09178743961352656,3.1860103006348064
Cycling Gloves,Gym Bag Pro,0.002261904761904762,0.09178743961352656,3.1860103006348064
Cotton T-Shirt Pro,Running Shoes Pro,0.0019047619047619048,0.07582938388625592,3.184834123222749
Running Shoes Pro,Cotton T-Shirt Pro,0.0019047619047619048,0.08,3.184834123222749
USB-C Cable Pro,Smart Watch Pro,0.0019047619047619048,0.08376963350785341,3.1840041695292696
Smart Watch Pro,USB-C Cable Pro,0.0019047619047619048,0.07239819004524886,3.184004169529269
Bookmark Set Pro,Sketch Pens,0.0019047619047619048,0.07655502392344497,3.183476242361078
Sketch Pens,Bookmark Set Pro,0.0019047619047619048,0.07920792079207921,3.183476242361078
Bedsheet Set Pro,Air Fryer,0.0019047619047619048,0.07804878048780488,3.182571631541558
Air Fryer,Bedsheet Set Pro,0.0019047619047619048,0.07766990291262135,3.182571631541558
Cushion Cover Set Pro,Cushion Cover Set,0.0017857142857142857,0.07653061224489795,3.182461103253182
Cushion Cover Set,Cushion Cover Set Pro,0.0017857142857142857,0.07425742574257425,3.182461103253182
Bedsheet Set,Storage Boxes,0.0017857142857142857,0.07575757575757575,3.1818181818181817
Storage Boxes,Bedsheet Set,0.0017857142857142857,0.075,3.1818181818181817
Mechanical Keyboard,Phone Case,0.0020238095238095236,0.0776255707762557,3.180755095222185
Phone Case,Mechanical Keyboard,0.0020238095238095236,0.08292682926829267,3.180755095222185
Electric Kettle Pro,Knife Set,0.0020238095238095236,0.08292682926829267,3.180755095222185
Knife Set,Electric Kettle Pro,0.0020238095238095236,0.0776255707762557,3.180755095222185
Body Lotion Pro,Perfume,0.0019047619047619048,0.08205128205128205,3.176178660049628
Perfume,Body Lotion Pro,0.0019047619047619048,0.07373271889400922,3.1761786600496276
Mechanical Keyboard Pro,Power Bank Pro,0.002142857142857143,0.07860262008733625,3.1743365804501176
Power Bank Pro,Mechanical Keyboard Pro,0.002142857142857143,0.08653846153846154,3.1743365804501176
Storage Boxes,Air Fryer Pro,0.0020238095238095236,0.08499999999999999,3.1733333333333333
Air Fryer Pro,Storage Boxes,0.0020238095238095236,0.07555555555555556,3.1733333333333333
Sticky Notes,Puzzle Book,0.002142857142857143,0.08910891089108912,3.1716730995133413
Puzzle Book,Sticky Notes,0.002142857142857143,0.07627118644067797,3.1716730995133413
Storage Boxes Pro,Wall Clock Pro,0.002142857142857143,0.07964601769911506,3.1707419368368077
Wall Clock Pro,Storage Boxes Pro,0.002142857142857143,0.08530805687203791,3.1707419368368073
Sunglasses,Running Shoes,0.0016666666666666668,0.06896551724137931,3.165630299604296
Running Shoes,Sunglasses,0.0016666666666666668,0.07650273224043716,3.165630299604296
Denim Jacket Pro,Leather Wallet,0.0017857142857142857,0.06666666666666667,3.1638418079096047
Leather Wallet,Denim Jacket Pro,0.0017857142857142857,0.0847457627118644,3.1638418079096047
Desk Organizer Pro,Art Supplies Kit,0.0017857142857142857,0.08021390374331551,3.1633652180462457
Art Supplies Kit,Desk Organizer Pro,0.0017857142857142857,0.07042253521126761,3.1633652180462457
Foam Roller Pro,Skipping Rope Pro,0.0017857142857142857,0.07177033492822966,3.156391693178687
Skipping Rope Pro,Foam Roller Pro,0.0017857142857142857,0.07853403141361257,3.1563916931786866
Water Bottle Pro,Water Bottle,0.0019047619047619048,0.07476635514018692,3.1559667496360313
Water Bottle,Water Bottle Pro,0.0019047619047619048,0.08040201005025126,3.155966749636031
Trimmer Pro,Moisturizer Pro,0.002142857142857143,0.08294930875576037,3.1528244051963217
Moisturizer Pro,Trimmer Pro,0.002142857142857143,0.08144796380090498,3.1528244051963217
Bookmark Set Pro,Puzzle Book Pro,0.0020238095238095236,0.08133971291866028,3.148634048464269
Puzzle Book Pro,Bookmark Set Pro,0.0020238095238095236,0.07834101382488479,3.148634048464269
Formal Shirt Pro,Cotton T-Shirt,0.0016666666666666668,0.06698564593301436,3.143460479538104
Cotton T-Shirt,Formal Shirt Pro,0.0016666666666666668,0.0782122905027933,3.1434604795381036
Air Fryer Pro,LED Desk Lamp Pro,0.002142857142857143,0.08,3.140186915887851
LED Desk Lamp Pro,Air Fryer Pro,0.002142857142857143,0.08411214953271029,3.140186915887851
Cycling Gloves Pro,Water Bottle Pro,0.0019047619047619048,0.08,3.140186915887851
Water Bottle Pro,Cycling Gloves Pro,0.0019047619047619048,0.07476635514018692,3.140186915887851
Perfume Pro,Body Lotion,0.002142857142857143,0.08256880733944955,3.138361907924779
Body Lotion,Perfume Pro,0.002142857142857143,0.08144796380090498,3.138361907924779
Face Wash Pro,Perfume,0.0019047619047619048,0.0808080808080808,3.1280547409579667
Perfume,Face Wash Pro,0.0019047619047619048,0.07373271889400922,3.1280547409579667
Art Supplies Kit,Sketch Pens,0.0019047619047619048,0.07511737089201878,3.1236926509552365
Sketch Pens,Art Supplies Kit,0.0019047619047619048,0.07920792079207921,3.1236926509552365
Lipstick Pro,Face Mask Pack Pro,0.0019047619047619048,0.0784313725490196,3.12238639531642
Face Mask Pack Pro,Lipstick Pro,0.0019047619047619048,0.07582938388625592,3.12238639531642
Laptop Stand Pro,Power Bank Pro,0.0020238095238095236,0.07727272727272727,3.1206293706293704
Power Bank Pro,Laptop Stand Pro,0.0020238095238095236,0.08173076923076922,3.12062937062937
Cushion Cover Set,Storage Boxes,0.0017857142857142857,0.07425742574257425,3.118811881188119
Storage Boxes,Cushion Cover Set,0.0017857142857142857,0.075,3.118811881188119
Football Pro,Foam Roller,0.0020238095238095236,0.0805687203791469,3.118789175966977
Foam Roller,Football Pro,0.0020238095238095236,0.07834101382488479,3.118789175966977
Puzzle Book,Fountain Pen,0.002261904761904762,0.08050847457627118,3.1164570803717875
Fountain Pen,Puzzle Book,0.002261904761904762,0.08755760368663594,3.1164570803717875
Ceramic Mug Set Pro,Cushion Cover Set,0.0016666666666666668,0.07486631016042782,3.1132525017207606
Cushion Cover Set,Ceramic Mug Set Pro,0.0016666666666666668,0.06930693069306931,3.1132525017207606
Smart Watch Pro,Laptop Stand Pro,0.002142857142857143,0.08144796380090498,3.1098313451254627
Laptop Stand Pro,Smart Watch Pro,0.002142857142857143,0.08181818181818182,3.1098313451254627
Winter Hoodie,Running Shoes,0.0015476190476190477,0.06770833333333334,3.10792349726776
Running Shoes,Winter Hoodie,0.0015476190476190477,0.07103825136612021,3.1079234972677594
Phone Case,Webcam,0.0019047619047619048,0.07804878048780488,3.107155242168535
Webcam,Phone Case,0.0019047619047619048,0.07582938388625592,3.107155242168535
Foam Roller Pro,Gym Bag,0.0019047619047619048,0.07655502392344497,3.10658068095139
Gym Bag,Foam Roller Pro,0.0019047619047619048,0.07729468599033816,3.10658068095139
Planner Diary Pro,Puzzle Book,0.0025,0.08713692946058092,3.10148392995288
Puzzle Book,Planner Diary Pro,0.0025,0.08898305084745763,3.10148392995288
Smart Watch,Mechanical Keyboard Pro,0.002142857142857143,0.08450704225352114,3.0998216372470635
Mechanical Keyboard Pro,Smart Watch,0.002142857142857143,0.07860262008733625,3.0998216372470635
Desk Organizer Pro,Fiction Novel,0.0016666666666666668,0.07486631016042782,3.0979162825004614
Fiction Novel,Desk Organizer Pro,0.0016666666666666668,0.06896551724137931,3.0979162825004614
Air Fryer Pro,Bedsheet Set Pro,0.0020238095238095236,0.07555555555555556,3.0959349593495937
Bedsheet Set Pro,Air Fryer Pro,0.0020238095238095236,0.08292682926829267,3.0959349593495933
Puzzle Book Pro,Bookmark Set,0.0019047619047619048,0.07373271889400922,3.0813673567645643
Bookmark Set,Puzzle Book Pro,0.0019047619047619048,0.07960199004975124,3.0813673567645643
Moisturizer,Body Lotion,0.0020238095238095236,0.08095238095238094,3.0769230769230766
Body Lotion,Moisturizer,0.0020238095238095236,0.07692307692307691,3.076923076923076
Sports Cap Pro,Sunglasses Pro,0.0020238095238095236,0.07264957264957264,3.066615126916634
Sunglasses Pro,Sports Cap Pro,0.0020238095238095236,0.08542713567839195,3.066615126916634
Planner Diary,Art Supplies Kit,0.0017857142857142857,0.07772020725388601,3.06502225789973
Art Supplies Kit,Planner Diary,0.0017857142857142857,0.07042253521126761,3.06502225789973
Sports Cap,Denim Jacket Pro,0.0019047619047619048,0.08205128205128205,3.0632478632478635
Denim Jacket Pro,Sports Cap,0.0019047619047619048,0.07111111111111111,3.063247863247863
